6,0.4881739652382692,0.6675244010647738,0.4897959183673469,0.5,0.7826086956521742,0.30882352941176455,0.5,0.11764705882352917,11,0.2,1.0,NO,3,0.5,
6,0.46734589151951134,0.6675244010647738,0.48979591836734704,0.5,0.7826086956521741,0.2671673819742489,0.5,0.03433476394849779,15,0.2,1.0,NO,4,0.5,
7,0.5706521739130435,0.5,0.5,0.5,0.5,0.6413043478260869,0.49999999999999994,0.7826086956521738,1,0.1,1.0,SI,0,0.5,
7,0.5324168797953963,0.42352941176470593,0.11764705882352927,0.5,0.5,0.6413043478260869,0.5,0.7826086956521738,5,0.1,1.0,NO,1,0.5,
7,0.41771099744245516,0.19411764705882348,0.1176470588235293,0.5000000000000001,0.11764705882352919,0.6413043478260869,0.5000000000000001,0.7826086956521738,3,0.1,1.0,NO,2,0.5,
7,0.34450780312124846,0.19411764705882342,0.11764705882352929,0.5000000000000001,0.11764705882352919,0.4948979591836735,0.5,0.48979591836734704,15,0.2,1.0,NO,3,0.5,
7,0.3361765736337453,0.17745518808381708,0.034334763948497826,0.5,0.11764705882352927,0.4948979591836735,0.5000000000000001,0.4897959183673469,11,0.2,1.0,NO,4,0.5,
8,0.5847826086956521,0.6695652173913044,0.5,0.5,0.7826086956521741,0.5,0.5000000000000001,0.5,3,0.1,1.0,SI,0,0.5,
8,0.5465473145780051,0.5930946291560102,0.11764705882352933,0.5,0.7826086956521741,0.5,0.49999999999999994,0.5,5,0.1,1.0,NO,1,0.5,
8,0.6171994884910487,0.5930946291560102,0.1176470588235293,0.5,0.7826086956521738,0.641304347826087,0.5000000000000001,0.7826086956521738,1,0.1,1.0,SI,2,0.5,
8,0.6088682590035455,0.576432170181004,0.034334763948497826,0.5000000000000001,0.782608695652174,0.641304347826087,0.5,0.7826086956521738,11,0.2,1.0,NO,3,0.5,
8,0.6432480339722911,0.5764321701810039,0.03433476394849782,0.5000000000000001,0.7826086956521741,0.7100638977635783,0.4999999999999999,0.9201277955271565,15,0.2,1.0,SI,4,0.5,
9,0.5282608695652175,0.5565217391304348,0.7826086956521741,0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,0.5000000000000001,5,0.1,1.0,SI,0,0.9,
9,0.6130434782608696,0.7260869565217392,0.7826086956521741,0.5000000000000001,0.7826086956521738,0.5,0.5,0.5,3,0.1,1.0,SI,1,0.9,
9,0.6836956521739129,0.726086956521739,0.782608695652174,0.5000000000000001,0.7826086956521738,0.6413043478260868,0.5,0.7826086956521738,1,0.1,1.0,SI,2,0.9,
9,0.7180754271426587,0.7260869565217392,0.7826086956521741,0.49999999999999994,0.7826086956521741,0.7100638977635783,0.49999999999999994,0.9201277955271565,15,0.2,1.0,SI,3,0.9,
9,0.731827337130157,0.7535907764967357,0.9201277955271566,0.5,0.7826086956521741,0.7100638977635783,0.5,0.9201277955271565,11,0.2,1.0,SI,4,0.9,
10,0.5847826086956521,0.6695652173913044,0.5,0.5,0.7826086956521741,0.5,0.5000000000000001,0.5,3,0.1,1.0,SI,0,0.9,
10,0.6554347826086956,0.6695652173913044,0.5,0.5,0.7826086956521741,0.6413043478260869,0.5,0.7826086956521738,1,0.1,1.0,SI,1,0.9,
10,0.6836956521739131,0.7260869565217393,0.7826086956521741,0.5000000000000001,0.782608695652174,0.641304347826087,0.49999999999999994,0.782608695652174,5,0.1,1.0,SI,2,0.9,
10,0.7249513821364078,0.8085984164467287,0.7826086956521741,0.5000000000000001,0.9201277955271565,0.6413043478260869,0.5,0.7826086956521738,13,0.2,1.0,SI,3,0.9,
10,0.7705361611275059,0.8300316687203299,0.782608695652174,0.5,0.955849882649825,0.7110406535346819,0.5,0.9220813070693639,27,0.1,2.0,SI,4,0.9,
11,0.3852941176470588,0.2705882352941176,0.4999999999999999,0.5,0.11764705882352927,0.5,0.5000000000000001,0.5,3,0.1,1.0,NO,0,0.9,
11,0.2897058823529411,0.2705882352941176,0.4999999999999999,0.5000000000000001,0.11764705882352927,0.30882352941176466,0.5000000000000001,0.11764705882352929,1,0.1,1.0,NO,1,0.9,
11,0.31796675191815854,0.3271099744245524,0.7826086956521737,0.5,0.11764705882352935,0.30882352941176466,0.49999999999999994,0.11764705882352927,5,0.1,1.0,SI,2,0.9,
11,0.33171866190565674,0.3546137943995488,0.9201277955271565,0.5000000000000001,0.1176470588235293,0.3088235294117646,0.5,0.11764705882352934,11,0.2,1.0,SI,3,0.9,
11,0.38928521344566813,0.46974689747957166,0.9345414522335049,0.5,0.3047310117214512,0.30882352941176466,0.49999999999999994,0.11764705882352933,18,0.1,2.0,SI,4,0.9,
12,0.5847826086956521,0.6695652173913044,0.5,0.5,0.7826086956521741,0.5,0.5000000000000001,0.5,3,0.1,1.0,SI,0,0.9,
12,0.6130434782608696,0.7260869565217392,0.782608695652174,0.5000000000000001,0.7826086956521741,0.5,0.49999999999999994,0.5,5,0.1,1.0,SI,1,0.9,
12,0.6836956521739131,0.7260869565217393,0.7826086956521741,0.5000000000000001,0.782608695652174,0.641304347826087,0.49999999999999994,0.782608695652174,1,0.1,1.0,SI,2,0.9,
12,0.7249513821364078,0.8085984164467287,0.7826086956521741,0.5000000000000001,0.9201277955271565,0.6413043478260869,0.5,0.7826086956521738,13,0.2,1.0,SI,3,0.9,
12,0.7705361611275059,0.8300316687203299,0.782608695652174,0.5,0.955849882649825,0.7110406535346819,0.5,0.9220813070693639,27,0.1,2.0,SI,4,0.9,
13,0.46176470588235297,0.42352941176470577,0.1176470588235293,0.5000000000000001,0.5,0.5,0.5,0.4999999999999999,35,0.1,1.0,NO,0,0.1,
13,0.34705882352941175,0.19411764705882342,0.1176470588235293,0.5,0.11764705882352924,0.5,0.5,0.4999999999999999,33,0.1,1.0,NO,1,0.1,
13,0.25147058823529406,0.19411764705882345,0.1176470588235293,0.5,0.1176470588235293,0.30882352941176466,0.5000000000000001,0.11764705882352922,31,0.1,1.0,NO,2,0.1,
13,0.24313935874779086,0.17745518808381713,0.034334763948497826,0.5,0.11764705882352929,0.30882352941176455,0.5,0.11764705882352922,41,0.2,1.0,NO,3,0.1,
13,0.22231128502903302,0.1774551880838172,0.034334763948497826,0.5,0.11764705882352929,0.2671673819742489,0.5000000000000001,0.03433476394849778,45,0.2,1.0,NO,4,0.1,
14,0.46176470588235297,0.42352941176470577,0.1176470588235293,0.5000000000000001,0.5,0.5,0.5,0.4999999999999999,35,0.1,1.0,NO,0,0.1,
14,0.5465473145780051,0.5930946291560102,0.11764705882352935,0.5,0.7826086956521738,0.5,0.5,0.5000000000000001,33,0.1,1.0,SI,1,0.1,
14,0.45095907928388745,0.5930946291560102,0.1176470588235293,0.5,0.7826086956521738,0.3088235294117647,0.5000000000000001,0.1176470588235293,31,0.1,1.0,NO,2,0.1,
14,0.36311524609843937,0.41740696278511413,0.1176470588235293,0.5000000000000001,0.48979591836734715,0.3088235294117646,0.5,0.11764705882352929,43,0.2,1.0,NO,3,0.1,
14,0.3547840166109362,0.4007445038101078,0.03433476394849781,0.5,0.48979591836734715,0.30882352941176466,0.5,0.11764705882352933,41,0.2,1.0,NO,4,0.1,
15,0.46176470588235297,0.42352941176470577,0.1176470588235293,0.5000000000000001,0.5,0.5,0.5,0.4999999999999999,35,0.1,1.0,NO,0,0.1,
15,0.34705882352941175,0.19411764705882342,0.1176470588235293,0.5,0.11764705882352924,0.5,0.5,0.4999999999999999,33,0.1,1.0,NO,1,0.1,
15,0.25147058823529406,0.19411764705882345,0.1176470588235293,0.5,0.1176470588235293,0.30882352941176466,0.5000000000000001,0.11764705882352922,31,0.1,1.0,NO,2,0.1,
15,0.24313935874779086,0.17745518808381713,0.034334763948497826,0.5,0.11764705882352929,0.30882352941176455,0.5,0.11764705882352922,41,0.2,1.0,NO,3,0.1,
15,0.21814567028528145,0.12746781115879827,0.03433476394849782,0.5,0.03433476394849782,0.30882352941176455,0.5,0.1176470588235292,43,0.2,1.0,NO,4,0.1,
16,0.5847826086956521,0.6695652173913044,0.5,0.5,0.7826086956521741,0.5,0.5000000000000001,0.5,33,0.1,1.0,SI,0,0.1,
16,0.5465473145780051,0.5930946291560102,0.11764705882352933,0.5,0.7826086956521741,0.5,0.49999999999999994,0.5,35,0.1,1.0,NO,1,0.1,
16,0.45095907928388745,0.5930946291560103,0.1176470588235293,0.5000000000000001,0.7826086956521741,0.30882352941176466,0.5000000000000001,0.11764705882352933,31,0.1,1.0,NO,2,0.1,
16,0.44262784979638436,0.576432170181004,0.03433476394849781,0.5,0.782608695652174,0.30882352941176466,0.5,0.11764705882352931,41,0.2,1.0,NO,3,0.1,
16,0.3547840166109362,0.40074450381010773,0.03433476394849781,0.5000000000000001,0.4897959183673469,0.30882352941176466,0.5,0.11764705882352931,43,0.2,1.0,NO,4,0.1,
17,0.5706521739130435,0.5,0.5,0.5,0.5,0.6413043478260869,0.49999999999999994,0.7826086956521738,31,0.1,1.0,SI,0,0.5,
17,0.45594629156010225,0.2705882352941176,0.5,0.5,0.11764705882352933,0.641304347826087,0.5000000000000001,0.782608695652174,33,0.1,1.0,NO,1,0.5,
17,0.4842071611253197,0.3271099744245524,0.7826086956521741,0.5,0.11764705882352931,0.6413043478260869,0.5,0.7826086956521738,35,0.1,1.0,SI,2,0.5,
17,0.411003966804113,0.32710997442455236,0.7826086956521741,0.5,0.1176470588235293,0.4948979591836735,0.5,0.489795918367347,45,0.2,1.0,NO,3,0.5,
17,0.4247558767916113,0.3546137943995489,0.9201277955271566,0.5,0.11764705882352929,0.4948979591836735,0.5,0.48979591836734704,41,0.2,1.0,SI,4,0.5,
18,0.5847826086956521,0.6695652173913044,0.5,0.5,0.7826086956521741,0.5,0.5000000000000001,0.5,33,0.1,1.0,SI,0,0.5,
18,0.5465473145780051,0.5930946291560102,0.11764705882352933,0.5,0.7826086956521741,0.5,0.49999999999999994,0.5,35,0.1,1.0,NO,1,0.5,
18,0.6171994884910487,0.5930946291560102,0.1176470588235293,0.5,0.7826086956521738,0.641304347826087,0.5000000000000001,0.7826086956521738,31,0.1,1.0,SI,2,0.5,
18,0.5293556553056005,0.41740696278511397,0.1176470588235293,0.5,0.489795918367347,0.6413043478260868,0.4999999999999999,0.7826086956521738,43,0.2,1.0,NO,3,0.5,
18,0.45615246098439377,0.417406962785114,0.1176470588235293,0.5000000000000001,0.4897959183673468,0.4948979591836735,0.5,0.48979591836734687,45,0.2,1.0,NO,4,0.5,
19,0.5706521739130435,0.5,0.5,0.5,0.5,0.6413043478260869,0.49999999999999994,0.7826086956521738,31,0.1,1.0,SI,0,0.5,
19,0.6554347826086956,0.6695652173913044,0.5,0.5,0.7826086956521741,0.6413043478260869,0.5,0.7826086956521738,33,0.1,1.0,SI,1,0.5,
19,0.6836956521739131,0.7260869565217393,0.7826086956521741,0.5000000000000001,0.782608695652174,0.641304347826087,0.49999999999999994,0.782608695652174,35,0.1,1.0,SI,2,0.5,
19,0.6974475621614113,0.7535907764967357,0.9201277955271565,0.5,0.7826086956521741,0.6413043478260869,0.5,0.7826086956521738,41,0.2,1.0,SI,3,0.5,
19,0.5726078614863491,0.5039113751466112,0.8219304238803796,0.5,0.3992088172842256,0.6413043478260869,0.5,0.7826086956521738,48,0.1,2.0,NO,4,0.5,
20,0.5282608695652175,0.5565217391304348,0.7826086956521741,0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,0.5000000000000001,35,0.1,1.0,SI,0,0.5,
20,0.4135549872122762,0.3271099744245523,0.7826086956521741,0.5,0.1176470588235292,0.5,0.5,0.4999999999999999,33,0.1,1.0,NO,1,0.5,
20,0.48420716112531964,0.32710997442455236,0.7826086956521742,0.5000000000000001,0.11764705882352927,0.6413043478260869,0.5,0.782608695652174,31,0.1,1.0,SI,2,0.5,
20,0.4110039668041129,0.3271099744245523,0.7826086956521742,0.5000000000000001,0.11764705882352922,0.4948979591836734,0.5000000000000001,0.4897959183673469,45,0.2,1.0,NO,3,0.5,
20,0.38601027834160345,0.27712259749953344,0.782608695652174,0.49999999999999994,0.034334763948497805,0.49489795918367346,0.5,0.4897959183673468,43,0.2,1.0,NO,4,0.5,
21,0.5282608695652175,0.5565217391304348,0.7826086956521741,0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,0.5000000000000001,35,0.1,1.0,SI,0,0.9,
21,0.6130434782608696,0.7260869565217392,0.7826086956521741,0.5000000000000001,0.7826086956521738,0.5,0.5,0.5,33,0.1,1.0,SI,1,0.9,
21,0.6836956521739129,0.726086956521739,0.782608695652174,0.5000000000000001,0.7826086956521738,0.6413043478260868,0.5,0.7826086956521738,31,0.1,1.0,SI,2,0.9,
21,0.7249513821364079,0.8085984164467287,0.7826086956521741,0.5000000000000001,0.9201277955271566,0.641304347826087,0.5000000000000001,0.7826086956521738,43,0.2,1.0,SI,3,0.9,
21,0.7705361611275059,0.8300316687203297,0.782608695652174,0.49999999999999994,0.955849882649825,0.7110406535346819,0.5,0.9220813070693639,57,0.1,2.0,SI,4,0.9,
22,0.5706521739130435,0.5,0.5,0.5,0.5,0.6413043478260869,0.49999999999999994,0.7826086956521738,31,0.1,1.0,SI,0,0.9,
22,0.5989130434782609,0.5565217391304348,0.782608695652174,0.5,0.49999999999999994,0.6413043478260869,0.49999999999999994,0.7826086956521741,35,0.1,1.0,SI,1,0.9,
22,0.683695652173913,0.7260869565217392,0.7826086956521741,0.5000000000000001,0.782608695652174,0.6413043478260869,0.5,0.7826086956521738,33,0.1,1.0,SI,2,0.9,
22,0.7249513821364078,0.8085984164467287,0.7826086956521741,0.5000000000000001,0.9201277955271565,0.6413043478260869,0.5,0.7826086956521738,43,0.2,1.0,SI,3,0.9,
22,0.7705361611275059,0.8300316687203297,0.782608695652174,0.49999999999999994,0.955849882649825,0.7110406535346818,0.5,0.922081307069364,57,0.1,2.0,SI,4,0.9,
23,0.5282608695652175,0.5565217391304348,0.7826086956521741,0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,0.5000000000000001,35,0.1,1.0,SI,0,0.9,
23,0.6130434782608696,0.7260869565217392,0.7826086956521741,0.5000000000000001,0.7826086956521738,0.5,0.5,0.5,33,0.1,1.0,SI,1,0.9,
23,0.6836956521739129,0.726086956521739,0.782608695652174,0.5000000000000001,0.7826086956521738,0.6413043478260868,0.5,0.7826086956521738,31,0.1,1.0,SI,2,0.9,
23,0.6974475621614112,0.7535907764967357,0.9201277955271566,0.5,0.7826086956521741,0.6413043478260868,0.5,0.7826086956521738,41,0.2,1.0,SI,3,0.9,
23,0.742861554298835,0.8444187607715833,0.9558498826498248,0.5,0.9220813070693639,0.641304347826087,0.5,0.7826086956521738,48,0.1,2.0,SI,4,0.9,
24,0.5706521739130435,0.5,0.5,0.5,0.5,0.6413043478260869,0.49999999999999994,0.7826086956521738,31,0.1,1.0,SI,0,0.9,
24,0.5989130434782609,0.5565217391304348,0.782608695652174,0.5,0.49999999999999994,0.6413043478260869,0.49999999999999994,0.7826086956521741,35,0.1,1.0,SI,1,0.9,
24,0.4842071611253197,0.3271099744245523,0.7826086956521741,0.5000000000000001,0.11764705882352923,0.6413043478260869,0.5,0.782608695652174,33,0.1,1.0,NO,2,0.9,
24,0.538632669646485,0.4359609914668833,0.7826086956521741,0.5,0.29906542056074736,0.6413043478260869,0.5000000000000001,0.7826086956521741,43,0.2,1.0,SI,3,0.9,
24,0.5730124446152307,0.4359609914668833,0.7826086956521741,0.5,0.2990654205607474,0.7100638977635781,0.5,0.9201277955271565,45,0.2,1.0,SI,4,0.9,
1,0.5282608695652175,0.5565217391304348,0.782608695652174,0.5,0.49999999999999994,0.5,0.49999999999999994,0.49999999999999994,1,0.1,1.0,SI,0,0.1,
1,0.4326726342710997,0.5565217391304348,0.782608695652174,0.5,0.5,0.30882352941176466,0.5,0.11764705882352933,16,0.1,1.0,NO,1,0.1,
1,0.3179667519181585,0.3271099744245524,0.7826086956521741,0.5,0.11764705882352929,0.30882352941176466,0.5,0.1176470588235293,4,0.1,1.0,NO,2,0.1,
1,0.2912354726400281,0.2918777708053047,0.7826086956521741,0.5,0.058926719458116526,0.29059317447475147,0.4635392901259736,0.11764705882352931,12,0.2,1.0,NO,3,0.1,
1,0.26219242233094064,0.23379167018712976,0.6283419896005462,0.36383620296075286,0.058926719458116526,0.29059317447475147,0.4635392901259736,0.1176470588235293,3,0.2,1.0,NO,4,0.1,
2,0.40441176470588236,0.5,0.5,0.5,0.5,0.3088235294117646,0.5,0.11764705882352919,16,0.1,1.0,NO,0,0.1,
2,0.4326726342710997,0.5565217391304348,0.7826086956521738,0.5000000000000001,0.5000000000000001,0.3088235294117646,0.5000000000000001,0.1176470588235292,1,0.1,1.0,SI,1,0.1,
2,0.5174552429667519,0.7260869565217392,0.7826086956521738,0.5,0.7826086956521742,0.30882352941176466,0.49999999999999994,0.1176470588235292,4,0.1,1.0,SI,2,0.1,
2,0.4637088280086065,0.6185941266054484,0.5737089501267821,0.5,0.6730872276334867,0.3088235294117646,0.5,0.11764705882352922,5,0.2,1.0,NO,3,0.1,
2,0.4356692438153881,0.5625149582190115,0.3872649644767234,0.4060481437178745,0.6730872276334866,0.3088235294117646,0.5,0.11764705882352919,3,0.2,1.0,NO,4,0.1,
3,0.3852941176470588,0.2705882352941176,0.5,0.5,0.11764705882352933,0.5,0.5,0.5,4,0.1,1.0,NO,0,0.1,
3,0.34705882352941175,0.19411764705882345,0.1176470588235293,0.5,0.11764705882352927,0.5,0.5,0.5,1,0.1,1.0,NO,1,0.1,
3,0.25147058823529406,0.19411764705882345,0.11764705882352927,0.5,0.11764705882352926,0.30882352941176466,0.5,0.11764705882352927,16,0.1,1.0,NO,2,0.1,
3,0.22473930895716362,0.1588854434395758,0.1176470588235293,0.5000000000000001,0.05892671945811649,0.2905931744747514,0.46353929012597356,0.11764705882352922,12,0.2,1.0,NO,3,0.1,
3,0.2152212040332197,0.13984923359168794,0.058926719458116505,0.46353929012597367,0.0589267194581165,0.2905931744747514,0.4635392901259737,0.11764705882352919,3,0.2,1.0,NO,4,0.1,
4,0.3852941176470588,0.2705882352941176,0.5,0.5,0.11764705882352933,0.5,0.5,0.5,4,0.1,1.0,NO,0,0.1,
4,0.2897058823529411,0.2705882352941176,0.5,0.5,0.11764705882352933,0.30882352941176466,0.5,0.11764705882352922,16,0.1,1.0,NO,1,0.1,
4,0.25147058823529406,0.19411764705882345,0.11764705882352919,0.5000000000000001,0.11764705882352927,0.30882352941176466,0.5000000000000001,0.11764705882352923,1,0.1,1.0,NO,2,0.1,
4,0.23648337683024614,0.18237357918574088,0.058926719458116394,0.5000000000000001,0.11764705882352929,0.29059317447475136,0.4635392901259737,0.11764705882352927,9,0.2,1.0,NO,3,0.1,
4,0.23033285657234506,0.17007253866993877,0.02856617720264601,0.4688553396764598,0.11764705882352933,0.29059317447475136,0.4635392901259737,0.11764705882352927,3,0.2,1.0,NO,4,0.1,
5,0.46176470588235297,0.42352941176470577,0.11764705882352933,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,1,0.1,1.0,NO,0,0.5,
5,0.5324168797953964,0.4235294117647059,0.11764705882352929,0.5000000000000001,0.5000000000000001,0.641304347826087,0.5000000000000001,0.7826086956521741,16,0.1,1.0,SI,1,0.5,
5,0.4177109974424553,0.19411764705882348,0.1176470588235293,0.5000000000000001,0.11764705882352933,0.641304347826087,0.5000000000000001,0.782608695652174,4,0.1,1.0,NO,2,0.5,
5,0.4042243278783729,0.18008392371194573,0.047478442089140926,0.5,0.11764705882352926,0.6283647320448003,0.5,0.7567294640896005,17,0.2,1.0,NO,3,0.5,
5,0.4541622347460937,0.25481447131471824,0.04747844208914089,0.5,0.24219797149481684,0.6535099981774691,0.5,0.8070199963549383,20,0.2,1.0,SI,4,0.5,
6,0.46176470588235297,0.42352941176470577,0.11764705882352933,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,1,0.1,1.0,NO,0,0.5,
6,0.5465473145780051,0.5930946291560102,0.11764705882352933,0.5000000000000001,0.7826086956521741,0.5,0.4999999999999999,0.5,4,0.1,1.0,SI,1,0.5,
6,0.45095907928388745,0.5930946291560103,0.1176470588235293,0.5000000000000001,0.7826086956521741,0.30882352941176466,0.5000000000000001,0.11764705882352933,16,0.1,1.0,NO,2,0.5,
6,0.4361784481416766,0.5635333668715885,0.04747844208914094,0.5,0.7567294640896005,0.3088235294117646,0.5,0.11764705882352929,5,0.2,1.0,NO,3,0.5,
6,0.4589367067914455,0.5747357219557122,0.10349021750975991,0.5000000000000001,0.7567294640896004,0.34313769162717883,0.5686283244308282,0.1176470588235293,9,0.2,1.0,SI,4,0.5,
7,0.40441176470588236,0.5,0.5,0.5,0.5,0.3088235294117646,0.5,0.11764705882352919,16,0.1,1.0,NO,0,0.5,
7,0.4891943734015345,0.6695652173913044,0.49999999999999994,0.5,0.782608695652174,0.30882352941176455,0.5,0.11764705882352922,4,0.1,1.0,SI,1,0.5,
7,0.4509590792838875,0.5930946291560103,0.1176470588235292,0.5,0.782608695652174,0.3088235294117646,0.5,0.11764705882352923,1,0.1,1.0,NO,2,0.5,
7,0.43617844814167644,0.5635333668715883,0.047478442089140864,0.5000000000000001,0.7567294640896003,0.30882352941176466,0.5,0.11764705882352927,5,0.2,1.0,NO,3,0.5,
7,0.4307031222713863,0.552582715131008,0.022872980173840908,0.4698522032123986,0.7567294640896003,0.3088235294117646,0.5,0.11764705882352923,3,0.2,1.0,NO,4,0.5,
8,0.3852941176470588,0.2705882352941176,0.5,0.5,0.11764705882352933,0.5,0.5,0.5,4,0.1,1.0,NO,0,0.5,
8,0.41355498721227624,0.32710997442455236,0.782608695652174,0.5000000000000001,0.1176470588235293,0.5,0.5,0.5,1,0.1,1.0,SI,1,0.5,
8,0.3179667519181585,0.3271099744245524,0.7826086956521741,0.5000000000000001,0.11764705882352931,0.30882352941176466,0.5,0.11764705882352927,16,0.1,1.0,NO,2,0.5,
8,0.3387312528741099,0.36863897633645515,0.8929025914788873,0.5973511137328004,0.11764705882352933,0.30882352941176466,0.5,0.11764705882352922,3,0.2,1.0,SI,3,0.5,
8,0.31199997359597936,0.3334067727172074,0.8929025914788873,0.5973511137328005,0.058926719458116526,0.29059317447475136,0.46353929012597356,0.11764705882352922,12,0.2,1.0,NO,4,0.5,
9,0.5706521739130436,0.5,0.5,0.5000000000000001,0.5,0.641304347826087,0.5000000000000001,0.782608695652174,16,0.1,1.0,SI,0,0.9,
9,0.5989130434782609,0.5565217391304349,0.7826086956521741,0.5000000000000001,0.5,0.641304347826087,0.5,0.782608695652174,1,0.1,1.0,SI,1,0.9,
9,0.683695652173913,0.7260869565217392,0.7826086956521741,0.5,0.7826086956521741,0.641304347826087,0.5,0.782608695652174,4,0.1,1.0,SI,2,0.9,
9,0.7327673893315104,0.7943892795635715,0.7826086956521741,0.5,0.8964459007218947,0.6711454990994493,0.5,0.8422909981988984,20,0.2,1.0,SI,3,0.9,
9,0.6897253208973031,0.7083051426951569,0.5456418729246324,0.5,0.8319612801837172,0.6711454990994493,0.4999999999999999,0.8422909981988985,5,0.2,1.0,NO,4,0.9,
